날짜,Open,High,Low,Close,Volume
2024-07-03,157600,157600,147500,151900,195344
2024-07-04,151900,155200,148600,153400,188610
2024-07-05,153400,154300,148100,148800,234935
2024-07-08,148200,153500,147400,152000,189788
2024-07-09,153000,154000,151100,152400,89502
2024-07-10,151700,159700,151000,155300,289280
2024-07-11,155800,160500,154200,157300,231112
2024-07-12,158200,159100,153200,157600,154926
2024-07-15,158000,163000,157900,160000,227971
2024-07-16,161500,168300,160100,167500,323389
2024-07-17,168600,175000,166500,171200,370509
2024-07-18,172900,175000,166600,169000,275858
2024-07-19,168800,169300,162200,164300,244274
2024-07-22,164000,171800,162500,170400,274862
2024-07-23,171700,176000,170400,174900,238862
2024-07-24,175800,178200,170000,175500,216272
2024-07-25,173000,185000,170000,177500,499649
2024-07-26,184500,210000,183500,207500,1077171
2024-07-29,207000,210000,201000,208000,413038
2024-07-30,206500,209000,201500,204500,221341
2024-07-31,203500,221000,203000,211000,502707
2024-08-01,205500,220000,202500,214000,266053
2024-08-02,210500,215000,204000,209000,261712
2024-08-05,195000,201500,174700,186000,732384
2024-08-06,198900,210000,192500,205000,564879
2024-08-07,206500,213500,202000,205000,302646
2024-08-08,204000,218000,200500,216000,357955
2024-08-09,221000,222500,208000,212000,323259
2024-08-12,210000,213000,204000,208500,242565
2024-08-13,206500,211000,201500,203000,228270
2024-08-14,205500,207000,198900,206000,239761
2024-08-16,208000,213000,200500,204000,321646
2024-08-19,205000,215000,204500,211000,324890
2024-08-20,214000,214000,205000,211000,180223
2024-08-21,208500,211000,202000,205000,244422
2024-08-22,205500,206000,193300,198700,474768
2024-08-23,196600,200500,195700,198200,263017
2024-08-26,196200,197300,189200,191100,310304
2024-08-27,190900,195500,187200,190900,240490
2024-08-28,191400,195700,189100,191200,220968
2024-08-29,191200,192400,187900,189000,155691
2024-08-30,191200,195400,190200,193800,241500
2024-09-02,195000,195000,185500,185500,208448
2024-09-03,186100,189400,183000,188500,182066
2024-09-04,181500,189400,180900,186300,222337
2024-09-05,187500,188900,176400,178900,288576
2024-09-06,179700,179700,172300,175900,197549
2024-09-09,170600,177900,169900,177900,144314
2024-09-10,179300,182600,177000,179000,187199
2024-09-11,181000,182300,177500,180400,113011
2024-09-12,181700,182800,174900,177900,254100
2024-09-13,178500,188500,178500,187600,260593
2024-09-19,190900,193600,188700,191300,192428
2024-09-20,194400,198400,192700,194600,199430
2024-09-23,197900,197900,191500,193400,116632
2024-09-24,195000,198000,194100,198000,161632
2024-09-25,199900,203500,195800,195800,169451
2024-09-26,195800,197400,193200,196600,128667
2024-09-27,195900,196000,182200,183500,409942
2024-09-30,183400,185500,181300,184600,153032
2024-10-02,182800,185100,178100,183100,137751
2024-10-04,183100,187500,182600,185500,112942
2024-10-07,183800,185000,174000,178900,348624
2024-10-08,179400,182400,179100,179700,134944
2024-10-10,181100,188900,179900,188900,199817
2024-10-11,189400,189400,181900,182300,125176
2024-10-14,182400,187700,182400,185700,121781
2024-10-15,187400,194500,186500,192700,229566
2024-10-16,191000,196400,188800,194500,140007
2024-10-17,194500,198300,190300,197200,126748
2024-10-18,197800,198000,190200,191600,120585
2024-10-21,191500,193000,188200,192700,62118
2024-10-22,192300,197400,190200,193900,111048
2024-10-23,194900,202000,193500,198100,211121
2024-10-24,197000,201500,197000,197700,102985
2024-10-25,198900,203000,196800,198100,167345
2024-10-28,198500,198500,186800,187200,229103
2024-10-29,186800,190400,184600,187000,97779
2024-10-30,187000,187800,184000,187400,114321
2024-10-31,187400,188400,181700,182600,203188
2024-11-01,181700,181700,172600,174200,245025
2024-11-04,175000,175800,170700,175000,173470
2024-11-05,173800,178000,171700,171700,188814
2024-11-06,172500,181800,168900,181100,310590
2024-11-07,183500,212500,183400,208500,1189865
2024-11-08,216000,219500,204500,209500,555899
2024-11-11,212000,215500,209000,212000,367876
2024-11-12,215500,218500,205000,205500,286045
2024-11-13,205500,211500,198700,198800,296735
2024-11-14,202000,217500,199800,217500,382048
2024-11-15,217500,217500,205500,213500,334046
2024-11-18,213000,228500,211000,227500,537458
2024-11-19,228000,242000,222000,224500,621210
2024-11-20,225000,237500,223000,236000,344627
2024-11-21,236000,237500,224000,228500,328753
2024-11-22,231500,240000,220500,237000,372370
2024-11-25,240000,244500,235000,242000,312510
2024-11-26,239500,239500,228000,228500,334303
2024-11-27,228000,235000,227000,230000,223240
2024-11-28,229500,232500,223500,225500,170769
2024-11-29,225500,227000,218000,220000,231381
2024-12-02,222000,223500,210000,211000,287208
2024-12-03,211500,215000,209500,213000,263188
2024-12-04,207500,220500,203000,219000,404434
2024-12-05,218500,221000,211500,212500,190676
2024-12-06,212500,212500,200500,209000,263242
2024-12-09,202500,212500,201000,208000,264922
2024-12-10,211000,220500,209500,217500,253112
2024-12-11,216500,235000,215500,232000,342426
2024-12-12,234000,236000,229000,233000,322618
2024-12-13,233000,243500,228500,241000,386228
2024-12-16,243000,244500,233500,239500,273247
2024-12-17,240500,246000,235000,239500,198698
2024-12-18,239500,253000,239000,242500,283726
2024-12-19,235500,256000,234500,255000,319959
2024-12-20,257500,266000,255000,260500,436920
2024-12-23,264000,272500,263000,269500,253569
2024-12-24,275500,281500,266000,272000,326334
2024-12-26,279500,299000,275000,298000,514149
2024-12-27,297000,298500,284000,289500,386799
2024-12-30,288500,294000,280500,287500,199296
2025-01-02,289500,295500,285000,289000,236789
2025-01-03,291500,307500,282500,285500,486018
2025-01-06,286500,288500,278000,286500,290918
2025-01-07,292500,301000,285000,288500,545739
2025-01-08,290000,304000,287000,303500,455309
2025-01-09,303000,305500,297000,301500,333117
2025-01-10,303500,315500,301500,314000,281925
2025-01-13,315000,315500,296000,309500,533770
2025-01-14,311000,319500,306000,308500,370845
2025-01-15,309000,318500,308500,314000,331577
2025-01-16,314500,315000,304000,312500,330644
2025-01-17,307500,312500,303000,310000,278214
2025-01-20,310500,311500,303500,308500,198253
2025-01-21,311500,328000,309000,327000,452534
2025-01-22,329000,330000,313000,314000,414811
2025-01-23,318500,319000,294500,295500,672371
2025-01-24,297500,305500,294500,301500,375063
2025-01-31,304500,315000,302000,311000,400124
2025-02-03,304500,316500,304000,311500,279119
2025-02-04,314000,322500,308500,320500,297043
2025-02-05,324000,324000,308500,309500,307890
2025-02-06,309500,321500,298000,303000,522476
2025-02-07,305500,318000,298500,311000,377068
2025-02-10,312500,325500,300000,301000,467160
2025-02-11,303000,309000,302000,306000,241566
2025-02-12,315000,355000,313500,353000,1353473
2025-02-13,353000,371500,344000,366000,752609
2025-02-14,359500,360500,329000,334500,830948
2025-02-17,336000,336000,323000,326500,460736
2025-02-18,328000,338500,317000,331500,673953
2025-02-19,332000,354500,329000,347000,672147
2025-02-20,330000,332000,305000,305500,1049298
2025-02-21,295500,305000,294000,301000,638838
2025-02-24,306500,310000,295500,298500,544933
2025-02-25,297000,308500,295000,308000,403625
2025-02-26,311000,313000,291500,294000,598616
2025-02-27,295000,299500,291500,296500,310106
2025-02-28,295500,299000,285000,296000,476194
2025-03-04,304500,315000,297000,314500,669510
2025-03-05,311500,318500,303500,317000,456002
2025-03-06,319500,323000,310000,318500,302831
2025-03-07,318500,323000,312500,315500,254909
2025-03-10,313000,315000,301000,308500,233677
2025-03-11,298500,303000,290000,297500,347863
2025-03-12,297500,311500,294000,296000,358233
2025-03-13,311000,311000,299000,310000,344344
2025-03-14,305500,310000,301500,304500,162685
2025-03-17,309000,317000,303000,315000,356056
2025-03-18,314500,319500,308500,316500,361480
2025-03-19,316500,319000,309000,311000,236502
2025-03-20,312000,312000,296500,300000,337998
2025-03-21,295000,300500,292000,299500,237172
2025-03-24,297000,300500,293500,298500,97978
2025-03-25,300000,301500,285500,287000,218093
2025-03-26,288000,289000,280500,288000,159444
2025-03-27,291500,291500,274500,276500,249784
2025-03-28,274000,280000,272500,280000,153578
2025-03-31,274000,284500,271500,279000,244537
2025-04-01,284500,292500,282000,291000,223582
2025-04-02,291500,297000,286000,291000,235628
2025-04-03,286500,295500,286000,295500,184291
2025-04-04,291500,309000,291500,300000,341845
2025-04-07,284000,289000,275500,275500,333671
2025-04-08,285500,295500,285500,294500,288828
2025-04-09,301500,303000,287500,293500,405588
2025-04-10,310000,327500,305000,324000,665708
2025-04-11,335000,344000,332500,342500,479330
2025-04-14,357500,357500,344000,347500,264186
2025-04-15,347000,354500,342000,353500,219655
2025-04-16,360000,363500,350000,353000,231501
2025-04-17,358500,368500,356000,366000,285662
2025-04-18,373000,374000,355000,359500,278251
2025-04-21,355500,358000,347000,352000,261655
2025-04-22,349000,364000,347500,363500,213367
2025-04-23,366000,369500,360000,367000,213650
2025-04-24,367000,382500,361000,376000,636260
2025-04-25,398500,406000,386000,403000,715017
2025-04-28,407000,407000,394000,399500,327432
2025-04-29,396500,404000,385000,403500,356915
2025-04-30,403500,409000,393500,402000,302620
2025-05-02,400000,410000,398500,408500,167295
2025-05-07,428000,430500,411000,415500,343132
2025-05-08,416000,431500,410000,421500,316537
2025-05-09,417000,421000,411500,413000,157135
2025-05-12,419500,422000,399000,404500,258468
2025-05-13,392500,410500,386000,409500,273519
2025-05-14,410000,418000,407000,416000,131113
2025-05-15,413500,417000,405000,416500,124638
2025-05-16,420000,431500,417500,419500,202435
2025-05-19,415000,423500,412500,423500,119043
2025-05-20,417500,418500,395500,397000,303082
2025-05-21,398000,414000,398000,399000,160850
2025-05-22,398500,399500,388000,394000,121165
2025-05-23,394000,395000,385000,389000,119495
2025-05-26,389000,412500,385000,412500,208113
2025-05-27,412000,416000,406500,412000,124096
2025-05-28,413500,425500,395500,397500,219723
2025-05-29,402500,416000,400500,405500,230902
2025-05-30,404500,414500,399000,405500,184038
2025-06-02,405500,428500,404500,428000,313351
2025-06-04,423000,429500,410000,428000,252967
2025-06-05,447000,456500,418500,425000,397155
2025-06-09,419500,429500,409500,418000,289254
2025-06-10,417500,427500,411000,427000,332695
2025-06-11,428000,428000,416000,418000,252616
2025-06-12,417000,428000,416500,419500,287057
2025-06-13,423500,442000,421000,427500,343710
2025-06-16,428000,450000,427500,449000,269938
2025-06-17,458000,458000,429500,436500,433501
2025-06-18,436000,440000,421500,428500,309314
2025-06-19,431500,431500,420500,430500,145045
2025-06-20,433500,443500,424000,443000,336843
2025-06-23,435500,440000,430500,433500,189400
2025-06-24,437000,474000,434500,463500,527930
2025-06-25,469500,476000,435000,437000,318755
2025-06-26,439500,443000,410000,423500,337255
2025-06-27,429500,437000,420500,422000,183253
2025-06-30,423000,430000,421500,428500,164132
2025-07-01,428500,433500,413000,420500,194512
2025-07-02,419000,420000,400000,407500,215256
2025-07-03,408000,409000,390000,394000,321007
2025-07-04,394500,402000,370000,372000,345743
2025-07-07,371500,385000,370500,377500,217468
2025-07-08,391500,392500,378500,389500,210715
2025-07-09,394000,403000,391500,395000,182413
2025-07-10,396500,403000,395000,400500,182921
2025-07-11,400500,400500,388000,388000,191657
2025-07-14,384000,392500,381500,387000,119751
2025-07-15,385500,396500,385500,394500,113279
2025-07-16,395000,406500,389000,401500,173759
2025-07-17,400500,404500,395000,400500,143594
2025-07-18,401500,411500,396500,405500,116930
2025-07-21,410500,427000,405500,425000,227064
2025-07-22,421500,424500,411500,416500,152593
2025-07-23,420000,421000,403500,413000,160242
2025-07-24,415500,422500,415500,420000,130013
2025-07-25,421500,447000,416000,444500,384408
2025-07-28,474000,486000,456500,464500,502109
2025-07-29,473000,478500,455000,473500,249727
2025-07-30,475500,482500,467000,471000,201646
2025-07-31,492000,513000,475500,490500,687751
2025-08-01,496500,496500,455000,476500,440367
2025-08-04,466000,470000,451000,463500,230145
2025-08-05,467500,477500,464000,464000,208970
2025-08-06,459500,480500,451500,466500,247270
2025-08-07,474500,486750,471000,475000,259830
2025-08-08,483000,483000,463500,466500,177577
2025-08-11,466000,475000,464000,464000,158961
2025-08-12,465500,476000,455000,455500,176029
2025-08-13,463500,475500,460000,467000,233536
2025-08-14,470500,484000,461000,477000,229525
2025-08-18,479000,491500,474500,476000,215570
2025-08-19,476000,477000,446000,447500,220994
2025-08-20,439500,452000,430500,450500,175847
2025-08-21,454500,474000,452000,472000,172308
2025-08-22,476000,492000,473000,483000,239635
2025-08-25,491500,494000,470500,486500,233566
2025-08-26,496500,497500,465000,468000,322203
2025-08-27,474500,529000,473000,521000,831627
2025-08-28,527000,527000,491000,503000,686026
2025-08-29,502000,535000,497000,520000,449361
2025-09-01,520000,523000,505000,510000,223878
2025-09-02,513000,516000,505000,514000,159224
2025-09-03,510000,515000,500000,505000,141079
2025-09-04,501000,516000,499500,510000,135250
2025-09-05,507000,514000,495500,513000,163949
2025-09-08,512000,513000,487000,511000,130154
2025-09-09,513000,514000,500000,504000,163868
2025-09-10,500000,508000,497000,504000,202893
2025-09-11,509000,517000,503000,517000,187621
2025-09-12,513000,513000,501000,510000,260502
2025-09-15,507000,508000,497000,498500,143131
2025-09-16,500000,510000,499000,503000,112061
2025-09-17,506000,508000,499500,506000,128724
2025-09-18,507000,517000,493000,499500,236988
2025-09-19,500000,501000,490000,493000,183243
2025-09-22,496000,507000,495500,497500,128819
2025-09-23,495000,499000,491000,494500,117984
2025-09-24,497000,503000,492000,501000,124334
2025-09-25,501000,532000,500000,505000,311348
2025-09-26,501000,503000,484000,491500,194966
2025-09-29,493500,495500,486500,491500,85782
2025-09-30,482000,517000,482000,515000,245234
2025-10-01,515000,530000,512000,528000,185505
2025-10-02,529000,531000,512000,528000,196437
2025-10-10,522000,524000,509000,515000,213684
2025-10-13,514000,528000,507000,517000,161676
2025-10-14,513000,522500,489500,496000,232559
2025-10-15,496000,514000,490500,507000,143062
2025-10-16,511000,521000,504000,508000,121866
2025-10-17,512000,521000,506000,509000,133233
2025-10-20,508000,515000,504000,512000,144443
2025-10-21,516000,567000,514000,563000,498022
2025-10-22,582000,582000,559000,581000,261812
2025-10-23,575000,586000,571000,577000,205158
2025-10-24,582000,601000,568000,594000,243512
2025-10-27,620000,640000,613000,624000,340372
2025-10-28,618000,618000,591000,594000,218909
2025-10-29,598000,614000,574000,595000,225324
2025-10-30,629000,640000,585000,594000,244149
2025-10-31,588000,612000,584000,600000,130969
2025-11-03,616000,635000,590000,607000,320850
2025-11-04,607000,608000,566000,567000,340933
2025-11-05,562000,562000,521000,528000,329126
2025-11-06,543000,564000,525000,525000,161433
2025-11-07,521000,536000,496500,521000,267709
2025-11-10,523000,541000,511000,538000,182710
2025-11-11,550000,555000,527000,534000,262860
2025-11-12,542000,552000,534000,536000,231897
2025-11-13,537000,569000,529000,568000,345051
2025-11-14,555000,600000,552000,586000,1117932
2025-11-17,586000,605000,583000,603000,251045
2025-11-18,596000,626000,592000,603000,367749
2025-11-19,610000,610000,563000,574000,282778
2025-11-20,577000,595000,577000,583000,207365
2025-11-21,562000,571000,553000,555000,161421
2025-11-24,558000,560000,532000,552000,670360
2025-11-25,570000,571000,541000,548000,187975
2025-11-26,557000,567000,544000,554000,984466
2025-11-27,557000,570000,546000,554000,177537
2025-11-28,557000,559000,528000,535000,246693
2025-12-01,536000,536000,505000,515000,224599
2025-12-02,520000,525000,516000,520000,151483
2025-12-03,530000,535000,526000,534000,94942
2025-12-04,535000,537000,518000,527000,119587
2025-12-05,522000,534000,517000,534000,122342
2025-12-08,528000,543000,514000,543000,184472
2025-12-09,541000,585000,539000,577000,353529
2025-12-10,571000,582000,565000,571000,148383
2025-12-11,576000,577000,545000,559000,566185
2025-12-12,560000,573000,555000,573000,129509
2025-12-15,555000,561000,551000,551000,155699
2025-12-16,545000,549000,522000,524000,239050
2025-12-17,528000,529000,514000,519000,254731
2025-12-18,510000,513000,500000,504000,208429
2025-12-19,509000,521000,507000,521000,174414
2025-12-22,527000,530000,514000,514000,148449
